id,name,ability,type,classfication,hp,attack,defense,sp_attack,sp_defense,speed,pokedex_number,capture_rate,height_m,weight_kg,generation,is_legendary,percentage_male,experience_growth,image
690,Skrelp,Poison Point,poison,Mock Kelp Pokemon,50,60,60,60,60,30,690,225,0.5,7.3,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png
691,Dragalge,Poison Point,poison,Mock Kelp Pokemon,65,75,90,97,123,44,691,55,1.8,81.5,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png
692,Clauncher,Mega Launcher,water,Water Gun Pokemon,50,53,62,58,63,44,692,225,0.5,8.3,6,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png
693,Clawitzer,Mega Launcher,water,Howitzer Pokemon,71,73,88,120,89,59,693,55,1.3,35.3,6,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png
694,Helioptile,Dry Skin,electric,Generator Pokemon,44,38,33,61,43,70,694,190,0.5,6,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png
695,Heliolisk,Dry Skin,electric,Generator Pokemon,62,55,52,109,94,109,695,75,1,21,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png
696,Tyrunt,Strong Jaw,rock,Royal Heir Pokemon,58,89,77,45,45,48,696,45,0.8,26,6,0,88.1,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png
697,Tyrantrum,Strong Jaw,rock,Despot Pokemon,82,121,119,69,59,71,697,45,2.5,270,6,0,88.1,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png
698,Amaura,Refrigerate,rock,Tundra Pokemon,77,59,50,67,63,46,698,45,1.3,25.2,6,0,88.1,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png
699,Aurorus,Refrigerate,rock,Tundra Pokemon,123,77,72,99,92,58,699,45,2.7,225,6,0,88.1,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png
700,Sylveon,Cute Charm,fairy,Intertwining Pokemon,95,65,65,110,130,60,700,45,1,23.5,6,0,88.1,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png
701,Hawlucha,Limber,fighting,Wrestling Pokemon,78,92,75,74,63,118,701,100,0.8,21.5,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png
702,Dedenne,Cheek Pouch,electric,Antenna Pokemon,67,58,57,81,67,101,702,180,0.2,2.2,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png
703,Carbink,Clear Body,rock,Jewel Pokemon,50,50,150,50,150,50,703,60,0.3,5.7,6,0,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png
704,Goomy,Sap Sipper,dragon,Soft Tissue Pokemon,45,50,35,55,75,40,704,45,0.3,2.8,6,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png
705,Sliggoo,Sap Sipper,dragon,Soft Tissue Pokemon,68,75,53,83,113,60,705,45,0.8,17.5,6,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
706,Goodra,Sap Sipper,dragon,Dragon Pokemon,90,100,70,110,150,80,706,45,2,150.5,6,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png
707,Klefki,Prankster,steel,Key Ring Pokemon,57,80,91,80,87,75,707,75,0.2,3,6,0,50,800000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png
708,Phantump,Natural Cure,ghost,Stump Pokemon,43,70,48,50,60,38,708,120,0.4,7,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
709,Trevenant,Natural Cure,ghost,Elder Tree Pokemon,85,110,76,65,82,56,709,60,1.5,71,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
710,Pumpkaboo,Pickup,ghost,Pumpkin Pokemon,59,66,70,44,55,41,710,120,0.8,15,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
711,Gourgeist,Pickup,ghost,Pumpkin Pokemon,85,100,122,58,75,54,711,60,1.7,39,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png
712,Bergmite,Own Tempo,ice,Ice Chunk Pokemon,55,69,85,32,35,28,712,190,1,99.5,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png
713,Avalugg,Own Tempo,ice,Iceberg Pokemon,95,117,184,44,46,28,713,55,2,505,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png
714,Noibat,Frisk,flying,Sound Wave Pokemon,40,30,35,45,40,55,714,190,0.5,8,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
715,Noivern,Frisk,flying,Sound Wave Pokemon,85,70,80,97,80,123,715,45,1.5,85,6,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
716,Xerneas,Fairy Aura,fairy,Life Pokemon,126,131,95,131,98,99,716,45,3,215,6,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png
717,Yveltal,Dark Aura,dark,Destruction Pokemon,126,131,95,131,98,99,717,45,5.8,203,6,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
718,Zygarde,Aura Break,dragon,Order Pokemon,216,100,121,91,95,85,718,3,5,284.6,6,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
719,Diancie,Clear Body,rock,Jewel Pokemon,50,160,110,160,110,110,719,3,0.7,8.8,6,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png
720,Hoopa,Magician,psychic,Mischief Pokemon (Confined)Djinn Pokemonn (Unbound),80,160,60,170,130,80,720,3,,,6,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png
721,Volcanion,Water Absorb,fire,Steam Pokemon,80,110,120,130,90,70,721,3,1.7,195,6,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
722,Rowlet,Overgrow,grass,Grass Quill Pokemon,68,55,55,50,50,42,722,45,0.3,1.5,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
723,Dartrix,Overgrow,grass,Blade Quill Pokemon,78,75,75,70,70,52,723,45,0.7,16,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png
724,Decidueye,Overgrow,grass,Arrow Quill Pokemon,78,107,75,100,100,70,724,45,1.6,36.6,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png
725,Litten,Blaze,fire,Fire Cat Pokemon,45,65,40,60,40,70,725,45,0.4,4.3,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png
726,Torracat,Blaze,fire,Fire Cat Pokemon,65,85,50,80,50,90,726,45,0.7,25,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
727,Incineroar,Blaze,fire,Heel Pokemon,95,115,90,80,90,60,727,45,1.8,83,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png
728,Popplio,Torrent,water,Sea Lion Pokemon,50,54,54,66,56,40,728,45,0.4,7.5,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
729,Brionne,Torrent,water,Pop Star Pokemon,60,69,69,91,81,50,729,45,0.6,17.5,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png
730,Primarina,Torrent,water,Soloist Pokemon,80,74,74,126,116,60,730,45,1.8,44,7,0,88.1,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
731,Pikipek,Keen Eye,normal,Woodpecker Pokemon,35,75,30,30,30,65,731,255,0.3,1.2,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
732,Trumbeak,Keen Eye,normal,Bugle Beak Pokemon,55,85,50,40,50,75,732,120,0.6,14.8,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
733,Toucannon,Keen Eye,normal,Cannon Pokemon,80,120,75,75,75,60,733,45,1.1,26,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
734,Yungoos,Stakeout,normal,Loitering Pokemon,48,70,30,30,30,45,734,255,0.4,6,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
735,Gumshoos,Stakeout,normal,Stakeout Pokemon,88,110,60,55,60,45,735,127,0.7,14.2,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png
736,Grubbin,Swarm,bug,Larva Pokemon,47,62,45,55,45,46,736,255,0.4,4.4,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png
737,Charjabug,Battery,bug,Battery Pokemon,57,82,95,55,75,36,737,120,0.5,10.5,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png
738,Vikavolt,Levitate,bug,Stag Beetle Pokemon,77,70,90,145,75,43,738,45,1.5,45,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
739,Crabrawler,Hyper Cutter,fighting,Boxing Pokemon,47,82,57,42,47,63,739,225,0.6,7,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png
740,Crabominable,Hyper Cutter,fighting,Woolly Crab Pokemon,97,132,77,62,67,43,740,60,1.7,180,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png
741,Oricorio,Dancer,fire,Dancing Pokemon,75,70,70,98,70,93,741,45,0.6,3.4,7,0,24.6,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
742,Cutiefly,Honey Gather,bug,Bee Fly Pokemon,40,45,40,55,40,84,742,190,0.1,0.2,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png
743,Ribombee,Honey Gather,bug,Bee Fly Pokemon,60,55,60,95,70,124,743,75,0.2,0.5,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
744,Rockruff,Keen Eye,rock,Puppy Pokemon,45,65,40,30,40,60,744,190,0.5,9.2,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
745,Lycanroc,Keen Eye,rock,Wolf Pokemon,85,115,75,55,75,82,745,90,,,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png
746,Wishiwashi,Schooling,water,Small Fry Pokemon,45,140,130,140,135,30,746,60,0.2,0.3,7,0,50,800000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
747,Mareanie,Merciless,poison,Brutal Star Pokemon,50,53,62,43,52,45,747,190,0.4,8,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png
748,Toxapex,Merciless,poison,Brutal Star Pokemon,50,63,152,53,142,35,748,75,0.7,14.5,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
749,Mudbray,Own Tempo,ground,Donkey Pokemon,70,100,70,45,55,45,749,190,1,110,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
750,Mudsdale,Own Tempo,ground,Draft Horse Pokemon,100,125,100,55,85,35,750,60,2.5,920,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
751,Dewpider,Water Bubble,water,Water Bubble Pokemon,38,40,52,40,72,27,751,200,0.3,4,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png
752,Araquanid,Water Bubble,water,Water Bubble Pokemon,68,70,92,50,132,42,752,100,1.8,82,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png
753,Fomantis,Leaf Guard,grass,Sickle Grass Pokemon,40,55,35,50,35,35,753,190,0.3,1.5,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png
754,Lurantis,Leaf Guard,grass,Bloom Sickle Pokemon,70,105,90,80,90,45,754,75,0.9,18.5,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png
755,Morelull,Illuminate,grass,Illuminating Pokemon,40,35,55,65,75,15,755,190,0.2,1.5,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png
756,Shiinotic,Illuminate,grass,Illuminating Pokemon,60,45,80,90,100,30,756,75,1,11.5,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png
757,Salandit,Corrosion,poison,Toxic Lizard Pokemon,48,44,40,71,40,77,757,120,0.6,4.8,7,0,88.1,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png
758,Salazzle,Corrosion,poison,Toxic Lizard Pokemon,68,64,60,111,60,117,758,45,1.2,22.2,7,0,0,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png
759,Stufful,Fluffy,normal,Flailing Pokemon,70,75,50,45,50,50,759,140,0.5,6.8,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png
760,Bewear,Fluffy,normal,Strong Arm Pokemon,120,125,80,55,60,60,760,70,2.1,135,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png
761,Bounsweet,Leaf Guard,grass,Fruit Pokemon,42,30,38,30,38,32,761,235,0.3,3.2,7,0,0,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png
762,Steenee,Leaf Guard,grass,Fruit Pokemon,52,40,48,40,48,62,762,120,0.7,8.2,7,0,0,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png
763,Tsareena,Leaf Guard,grass,Fruit Pokemon,72,120,98,50,98,72,763,45,1.2,21.4,7,0,0,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png
764,Comfey,Flower Veil,fairy,Posy Picker Pokemon,51,52,90,82,110,100,764,60,0.1,0.3,7,0,24.6,800000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png
765,Oranguru,Inner Focus,normal,Sage Pokemon,90,60,80,90,110,60,765,45,1.5,76,7,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png
766,Passimian,Receiver,fighting,Teamwork Pokemon,100,120,90,40,60,80,766,45,2,82.8,7,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png
767,Wimpod,Wimp Out,bug,Turn Tail Pokemon,25,35,40,20,30,80,767,90,0.5,12,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png
768,Golisopod,Emergency Exit,bug,Hard Scale Pokemon,75,125,140,60,90,40,768,45,2,108,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png
769,Sandygast,Water Compaction,ghost,Sand Heap Pokemon,55,55,80,70,45,15,769,140,0.5,70,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png
770,Palossand,Water Compaction,ghost,Sand Castle Pokemon,85,75,110,100,75,35,770,60,1.3,250,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png
771,Pyukumuku,Innards Out,water,Sea Cucumber Pokemon,55,60,130,30,130,5,771,60,0.3,1.2,7,0,50,800000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png
772,Type: Null,Battle Armor,normal,Synthetic Pokemon,95,95,95,95,95,59,772,3,1.9,120.5,7,0,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png
773,Silvally,RKS System,normal,Synthetic Pokemon,95,95,95,95,95,95,773,3,2.3,100.5,7,0,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png
774,Minior,Shields Down,rock,Meteor Pokemon,60,100,60,100,60,120,774,30 (Meteorite)255 (Core),0.3,40,7,0,,1059860,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png
775,Komala,Comatose,normal,Drowsing Pokemon,65,115,65,75,95,65,775,45,0.4,19.9,7,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png
776,Turtonator,Shell Armor,fire,Blast Turtle Pokemon,60,78,135,91,85,36,776,70,2,212,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png
777,Togedemaru,Iron Barbs,electric,Roly-Poly Pokemon,65,98,63,40,73,96,777,180,0.3,3.3,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png
778,Mimikyu,Disguise,ghost,Disguise Pokemon,55,90,80,50,105,96,778,45,0.2,0.7,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png
779,Bruxish,Dazzling,water,Gnash Teeth Pokemon,68,105,70,70,70,92,779,80,0.9,19,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png
780,Drampa,Berserk,normal,Placid Pokemon,78,60,85,135,91,36,780,70,3,185,7,0,50,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png
781,Dhelmise,Steelworker,ghost,Sea Creeper Pokemon,70,131,100,86,90,40,781,25,3.9,210,7,0,,1000000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png
782,Jangmo-o,Bulletproof,dragon,Scaly Pokemon,45,55,65,45,45,45,782,45,0.6,29.7,7,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png
783,Hakamo-o,Bulletproof,dragon,Scaly Pokemon,55,75,90,65,70,65,783,45,1.2,47,7,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png
784,Kommo-o,Bulletproof,dragon,Scaly Pokemon,75,110,125,100,105,85,784,45,1.6,78.2,7,0,50,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png
785,Tapu Koko,Electric Surge,electric,Land Spirit Pokemon,70,115,85,95,75,130,785,3,1.8,20.5,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png
786,Tapu Lele,Psychic Surge,psychic,Land Spirit Pokemon,70,85,75,130,115,95,786,3,1.2,18.6,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png
787,Tapu Bulu,Grassy Surge,grass,Land Spirit Pokemon,70,130,115,85,95,75,787,3,1.9,45.5,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png
788,Tapu Fini,Misty Surge,water,Land Spirit Pokemon,70,75,115,95,130,85,788,3,1.3,21.2,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png
789,Cosmog,Unaware,psychic,Nebula Pokemon,43,29,31,29,31,37,789,45,0.2,0.1,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png
790,Cosmoem,Sturdy,psychic,Protostar Pokemon,43,29,131,29,131,37,790,45,0.1,999.9,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png
791,Solgaleo,Full Metal Body,psychic,Sunne Pokemon,137,137,107,113,89,97,791,45,3.4,230,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png
792,Lunala,Shadow Shield,psychic,Moone Pokemon,137,113,89,137,107,97,792,45,4,120,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png
793,Nihilego,Beast Boost,rock,Parasite Pokemon,109,53,47,127,131,103,793,45,1.2,55.5,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png
794,Buzzwole,Beast Boost,bug,Swollen Pokemon,107,139,139,53,53,79,794,25,2.4,333.6,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png
795,Pheromosa,Beast Boost,bug,Lissome Pokemon,71,137,37,137,37,151,795,255,1.8,25,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png
796,Xurkitree,Beast Boost,electric,Glowing Pokemon,83,89,71,173,71,83,796,30,3.8,100,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png
797,Celesteela,Beast Boost,steel,Launch Pokemon,97,101,103,107,101,61,797,25,9.2,999.9,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png
798,Kartana,Beast Boost,grass,Drawn Sword Pokemon,59,181,131,59,31,109,798,255,0.3,0.1,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png
799,Guzzlord,Beast Boost,dark,Junkivore Pokemon,223,101,53,97,53,43,799,15,5.5,888,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png
800,Necrozma,Prism Armor,psychic,Prism Pokemon,97,107,101,127,89,79,800,3,2.4,230,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png
801,Magearna,Soul-Heart,steel,Artificial Pokemon,80,95,115,130,115,65,801,3,1,80.5,7,1,,1250000,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png
